;;;;;Data Destinasi Nasional;;;;;;
No;CODING ACUAN;DEST;SYS-CODE;"3
Code";PROVINSI;KABUPATEN / KOTA;NAMA KAB/KOTA;KECAMATAN;KELURAHAN;kode pos; ZONA 
57326;PLW20200;PLW20227;PLW20227;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Puselemba;Tonusu;94663;D
57327;PLW20200;PLW20227;PLW20227;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Puselemba;Wera;94663;D
57328;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Amporiwo;94664;D
57329;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Barati;94664;D
57330;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Korobono;94664;D
57331;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Salindu;94664;D
57332;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Singkona;94664;D
57333;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Tindoli;94664;D
57334;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Tokilo;94664;D
57335;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Tolambo;94664;D
57336;PLW20200;PLW20228;PLW20228;PLW;Sulawesi Tengah;Kab.;Poso;Pamona Tenggara;Wayura;94664;D
57337;PLW20200;PLW20229;PLW20229;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Selatan;Bukit Bambu;94614;C
57338;PLW20200;PLW20229;PLW20229;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Selatan;Kawua;94619;C
57339;PLW20200;PLW20229;PLW20229;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Selatan;Lembamawo (Lembomawo);94617;C
57340;PLW20200;PLW20229;PLW20229;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Selatan;Ranononcu;94619;C
57341;PLW20200;PLW20229;PLW20229;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Selatan;Sayo;94613;C
57342;PLW20200;PLW20230;PLW20230;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Utara;Bonesompe;94616;C
57343;PLW20200;PLW20230;PLW20230;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Utara;Kasintuwu;94611;C
57344;PLW20200;PLW20230;PLW20230;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Utara;Lawanga;94615;C
57345;PLW20200;PLW20230;PLW20230;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Utara;Lombogia (Lombugia);94612;C
57346;PLW20200;PLW20230;PLW20230;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Utara;Madale;94614;C
57347;PLW20200;PLW20230;PLW20230;PLW;Sulawesi Tengah;Kab.;Poso;Poso Kota Utara;Tegal Rejo;94615;C
57348;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Betalemba;94652;C
57349;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Dewua;94652;C
57350;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Malitu;94652;C
57351;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Padalembara;94652;C
57352;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Pantangolemba;94652;C
57353;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Patiwunga;94652;C
57354;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Sangginora;94652;C
57355;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Tangkura;94652;C
57356;PLW20200;PLW20231;PLW20231;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Selatan;Taunca;94652;C
57357;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Bakti Agung;94652;D
57358;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Kalora;94652;D
57359;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Kawende;94652;D
57360;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Kilo;94652;D
57361;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Maranda;94652;D
57362;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Membuke;94652;D
57363;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Padalembara;94652;D
57364;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Tambarana;94652;D
57365;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Tobe;94652;D
57366;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Tri Mulya;94652;D
57367;PLW20200;PLW20232;PLW20232;PLW;Sulawesi Tengah;Kab.;Poso;Poso Pesisir Utara;Tumora;94652;D
57368;PLW20300;PLW20300;PLW20300;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Toli-Toli;Nalu;94553;C
57369;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Balaroa;94553;D
57370;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Bambapula;94553;D
57371;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Banagan;94553;D
57372;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Kabinuang;94553;D
57373;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Malambigu;94553;D
57374;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Ogolali;94553;D
57375;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Ogotua;94553;D
57376;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Sese;94553;D
57377;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Simatang Tanjung;94553;D
57378;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Simatang Utara;94553;D
57379;PLW20300;PLW20304;PLW20304;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Utara;Tompoh;94553;D
57380;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Abbajareng;94554;D
57381;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Bangkir;94554;D
57382;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Dongko;94554;D
57383;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Kombo;94554;D
57384;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Lempe;94554;D
57385;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Mimbala;94554;D
57386;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Paddumpu;94554;D
57387;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Pallakawe;94554;D
57388;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Puse;94554;D
57389;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Simuntu;94554;D
57390;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Soni;94554;D
57391;PLW20300;PLW20305;PLW20305;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dampal Selatan;Tampiala;94554;D
57392;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Anggasan;94552;D
57393;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Bambapun;94552;D
57394;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Betengon;94552;D
57395;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Lais;94552;D
57396;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Luok Manipi;94552;D
57397;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Malala;94552;D
57398;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Malomba;94552;D
57399;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Malulu;94552;D
57400;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Ogogasang;94552;D
57401;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Ogogili;94552;D
57402;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Ogowele;94552;D
57403;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Pangkung;94552;D
57404;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Salumbia;94552;D
57405;PLW20300;PLW20306;PLW20306;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dondo;Tinabogan;94552;D
57406;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Aung;94561;D
57407;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Bajugan;94561;D
57408;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Ginunggung;94561;D
57409;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Kalangkangan;94561;D
57410;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Kinopasan;94561;D
57411;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Lakatan;94561;D
57412;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Lalos;94561;D
57413;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Lantapan;94561;D
57414;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Malangga;94561;D
57415;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Ogomoli;94561;D
57416;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Sabang;94561;D
57417;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Sandana;94561;D
57418;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Tende;94561;D
57419;PLW20300;PLW20307;PLW20307;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Galang;Tinigi;94561;D
57420;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Binontoan;94562;D
57421;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Diule;94562;D
57422;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Gio;94562;D
57423;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Lakuan Toli Toli;94562;D
57424;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Laulalang;94562;D
57425;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Pinjan;94562;D
57426;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Salumpaga;94562;D
57427;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Santigi;94562;D
57428;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Teluk Jaya;94562;D
57429;PLW20300;PLW20310;PLW20310;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Tolitoli Utara;Timbolo;94562;D
57430;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Baru;94514;D
57431;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Buntuna;94517;D
57432;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Dadakitan;94517;D
57433;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Lelean Nono;94515;D
57434;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Nalu;94513;D
57435;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Panasakan;94511;D
57436;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Pangi;94517;D
57437;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Sidoarjo;94512;D
57438;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Tambun;94516;D
57439;PLW20300;PLW20311;PLW20311;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Baolan;Tuweley;94515;D
57440;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Galandau;94552;D
57441;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Kayu Lompa;94552;D
57442;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Kinapasan;94552;D
57443;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Kongkomos;94552;D
57444;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Labonu;94552;D
57445;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Marisa;94552;D
57446;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Ogosipat;94552;D
57447;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Sibaluton;94552;D
57448;PLW20300;PLW20313;PLW20313;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Basidondo;Silondou;94552;D
57449;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Janja;94518;D
57450;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Lampasio;94517;D
57451;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Maibua;94518;D
57452;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Mulyasari (Mulia Sari);94518;D
57453;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Ogomatanang;94517;D
57454;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Oyom;94518;D
57455;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Salugan;94518;D
57456;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Sibea;94518;D
57457;PLW20300;PLW20314;PLW20314;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Lampasio;Tinading;94517;D
57458;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Bambalaga;94516;D
57459;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Batuilo;94516;D
57460;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Bilo;94516;D
57461;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Buga;94516;D
57462;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Kabetan;94516;D
57463;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Kamalu;94516;D
57464;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Labuan Lobo;94516;D
57465;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Muara Besar;94516;D
57466;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Pagaitan;94516;D
57467;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Pulias;94516;D
57468;PLW20300;PLW20315;PLW20315;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Ogodeide;Sambujan;94516;D
57469;PLW20300;PLW20316;PLW20316;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dako Pamean;Dungingis;94562;D
57470;PLW20300;PLW20316;PLW20316;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dako Pamean;Galumpang;94562;D
57471;PLW20300;PLW20316;PLW20316;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dako Pamean;Kapas;94562;D
57472;PLW20300;PLW20316;PLW20316;PLW;Sulawesi Tengah;Kab.;Toli-Toli;Dako Pamean;Lingadan;94562;D
57473;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Dangkalan;94891;D
57474;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Dodung;94891;D
57475;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Kokini;94891;D
57476;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Lambako;94891;D
57477;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Lampa;94891;D
57478;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Lompio;94891;D
57479;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Pasir Putih;94891;D
57480;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Potil Pololoba;94891;D
57481;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Tano Bonunungan;94891;D
57482;PLW20500;PLW20500;PLW20500;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Banggai;Tinakin Laut;94891;D
57483;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Bolokut;94892;D
57484;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Bungin;94892;D
57485;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Kasuari;94892;D
57486;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Kaukes;94892;D
57487;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Keak;94892;D
57488;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Kokudang;94892;D
57489;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Mandel;94892;D
57490;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Mbuang Mbuang;94892;D
57491;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Minanga;94892;D
57492;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Ndindibung;94892;D
57493;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Nggasuang;94892;D
57494;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Paisubebe;94892;D
57495;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Panapat;94892;D
57496;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Sonit;94892;D
57497;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Timpaus;94892;D
57498;PLW20500;PLW20501;PLW20501;PLW;Sulawesi Tengah;Kab.;Banggai Laut;Bokan Kepulauan;Toropot;94892;D
57499;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Batangono;94881;D
57500;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Labasiano;94881;D
57501;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Lalengan;94881;D
57502;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Leme-Leme Bungin;94881;D
57503;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Leme-Leme Darat;94881;D
57504;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Malanggong;94881;D
57505;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Okulo Potil;94881;D
57506;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Olusi;94881;D
57507;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Paisubatu;94881;D
57508;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Peling Lalomo;94881;D
57509;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Talas-talas;94881;D
57510;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Tataba;94881;D
57511;PLW20500;PLW20502;PLW20502;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Buko;Tatendeng;94881;D
57512;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Alul;94882;D
57513;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Boloi (Boloy);94882;D
57514;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Bulagi Dua;94882;D
57515;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Bulagi Satu;94882;D
57516;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Kambal;94882;D
57517;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Kayubet;94882;D
57518;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Komba-Komba;94882;D
57519;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Lalanday;94882;D
57520;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Meselesek;94882;D
57521;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Montomisan;94882;D
57522;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Oluno;94882;D
57523;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Peling Seasa;94882;D
57524;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Sosom;94882;D
57525;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Sumondung;94882;D
57526;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Tolo;94882;D
57527;PLW20500;PLW20503;PLW20503;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi;Toolon;94882;D
57528;PLW20500;PLW20504;PLW20504;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi Selatan;Alasan Nggolobuton;94882;D
57529;PLW20500;PLW20504;PLW20504;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi Selatan;Babang;94882;D
57530;PLW20500;PLW20504;PLW20504;PLW;Sulawesi Tengah;Kab.;Banggai Kepulauan;Bulagi Selatan;Balalon;94882;D
